id,cuisine
38373,mexican
38377,southern_us
5612,jamaican
38381,mexican
38382,thai
38383,cajun_creole
38385,southern_us
38392,italian
38395,brazilian
5628,chinese
5630,cajun_creole
38408,southern_us
5643,indian
5645,mexican
38417,italian
5651,southern_us
5652,italian
5657,southern_us
5660,italian
38430,italian
5664,vietnamese
5668,southern_us
5669,cajun_creole
5670,moroccan
5676,mexican
5686,mexican
5692,filipino
38464,greek
38469,italian
5702,chinese
5706,indian
5707,thai
38476,cajun_creole
5710,french
38481,mexican
5717,chinese
5720,thai
5721,italian
5722,italian
5723,italian
5730,thai
5734,mexican
5736,mexican
5741,mexican
38513,southern_us
38514,thai
38516,korean
5749,southern_us
5751,indian
38523,cajun_creole
38526,moroccan
38527,southern_us
38528,mexican
11103,indian
38534,greek
38536,french
38537,thai
5770,korean
38540,southern_us
38541,filipino
5774,mexican
38546,spanish
5780,filipino
5783,italian
5784,mexican
38553,filipino
38555,indian
5791,french
5794,indian
5799,brazilian
38568,southern_us
38569,mexican
5804,cajun_creole
5805,indian
38574,british
38576,italian
38577,irish
38578,indian
5813,greek
5818,chinese
5820,southern_us
5825,mexican
38594,mexican
38598,indian
38604,mexican
38608,french
38609,chinese
38610,indian
5843,southern_us
5844,french
5846,southern_us
38620,thai
38621,filipino
38625,southern_us
5859,southern_us
5861,southern_us
5868,cajun_creole
33747,french
38646,thai
38650,greek
5885,korean
5886,mexican
5891,italian
5892,italian
38662,korean
38670,italian
38673,italian
5908,french
38682,thai
38683,chinese
5920,jamaican
5922,chinese
5923,indian
5928,southern_us
5929,mexican
38699,chinese
5933,italian
38704,mexican
5938,italian
38708,french
5941,mexican
38710,indian
38716,japanese
5951,indian
5952,southern_us
5957,korean
38731,italian
38735,chinese
38736,mexican
5970,japanese
5975,cajun_creole
5987,southern_us
38756,russian
5995,mexican
38764,southern_us
5998,french
38769,vietnamese
6003,southern_us
38773,southern_us
6009,greek
38781,thai
38782,jamaican
6018,chinese
6024,southern_us
6026,indian
38795,thai
38796,italian
6030,mexican
6034,italian
6036,french
38805,mexican
6039,cajun_creole
6042,italian
6047,southern_us
38816,italian
6049,italian
38821,southern_us
6058,southern_us
38829,indian
34027,chinese
38840,mexican
6073,brazilian
38843,mexican
6076,italian
6077,spanish
38849,thai
6084,irish
6087,french
33783,mexican
6092,southern_us
6093,japanese
38862,cajun_creole
38865,mexican
38869,french
6104,indian
38874,mexican
39247,japanese
6108,mexican
6109,korean
38879,filipino
6112,british
6113,indian
38885,italian
38887,chinese
6120,mexican
38889,indian
38891,southern_us
38894,thai
6127,southern_us
1295,vietnamese
11944,chinese
38900,indian
38901,mexican
6136,southern_us
38905,mexican
38907,mexican
6148,italian
6149,french
1025,mexican
38920,mexican
38921,japanese
38926,greek
38927,mexican
6160,italian
38931,italian
7843,southern_us
38935,southern_us
38937,italian
6174,irish
17413,mexican
6176,southern_us
38945,southern_us
38946,southern_us
38950,greek
38952,italian
38953,mexican
38963,mexican
38965,southern_us
38972,italian
38977,mexican
6212,italian
6213,moroccan
38983,mexican
6217,mexican
6221,japanese
38992,italian
38993,southern_us
6235,mexican
39005,chinese
6240,mexican
33808,indian
6243,italian
39013,thai
6246,japanese
39016,mexican
39018,southern_us
39019,korean
39021,mexican
6254,vietnamese
6260,chinese
39029,southern_us
39036,thai
6270,chinese
1045,southern_us
39040,indian
6275,italian
6278,thai
39047,indian
6288,filipino
39058,italian
6293,french
6294,southern_us
39063,chinese
39064,mexican
39066,italian
11973,irish
6512,italian
39075,greek
39082,irish
39085,spanish
39093,indian
6326,italian
6327,mexican
39096,indian
39098,italian
6332,southern_us
39109,mexican
6344,mexican
6346,mexican
6347,thai
6352,french
39121,italian
6355,southern_us
6359,chinese
39134,irish
1061,chinese
6369,southern_us
39139,mexican
6372,italian
6376,mexican
39146,indian
6381,italian
6386,mexican
6387,southern_us
6390,filipino
6391,filipino
39161,thai
6394,chinese
6397,italian
39167,mexican
6404,british
39174,indian
39180,southern_us
6413,southern_us
6416,chinese
6417,mexican
6418,french
6419,british
39191,southern_us
6424,italian
6426,cajun_creole
39196,indian
39197,indian
6438,chinese
6441,mexican
6443,indian
6446,indian
6451,chinese
6453,mexican
6457,southern_us
6467,indian
39237,italian
6472,mexican
6477,mexican
6479,french
39251,indian
6484,japanese
6486,indian
6489,chinese
39262,korean
6499,southern_us
6500,korean
6501,mexican
6502,french
6504,korean
6506,italian
39276,italian
39277,southern_us
39280,southern_us
6514,mexican
6520,french
39290,italian
39291,mexican
39295,french
39297,french
39299,spanish
6536,italian
39305,mexican
6543,italian
39312,mexican
6545,french
39317,southern_us
39320,irish
6559,korean
6561,southern_us
6562,thai
39333,chinese
39337,italian
6570,italian
6571,chinese
6573,italian
6574,korean
6576,japanese
39345,southern_us
6583,italian
6585,mexican
6586,chinese
39355,korean
6588,italian
39357,russian
6590,filipino
6591,japanese
6593,vietnamese
39362,french
39363,mexican
39367,southern_us
6600,japanese
39372,southern_us
33869,indian
6610,italian
39380,french
6618,mexican
39387,spanish
39388,korean
6623,southern_us
6626,french
39397,moroccan
39400,italian
6633,indian
39402,italian
39403,japanese
39408,french
39412,japanese
6646,cajun_creole
6648,irish
6650,mexican
39419,mexican
39421,thai
6660,italian
6662,italian
39431,southern_us
39434,japanese
6669,mexican
39439,mexican
6675,italian
39445,southern_us
6678,italian
39447,cajun_creole
6680,indian
39452,italian
6685,italian
39456,chinese
6689,southern_us
39463,mexican
39464,indian
6700,mexican
39472,southern_us
39473,southern_us
39474,italian
6770,french
6710,jamaican
33887,mexican
39487,italian
39490,italian
6723,british
6727,mexican
6731,cajun_creole
6735,mexican
39506,italian
6750,cajun_creole
39519,greek
6752,korean
39525,moroccan
39533,southern_us
39537,greek
39538,italian
6781,indian
6785,russian
39556,brazilian
39557,japanese
6791,chinese
6792,cajun_creole
39565,southern_us
39567,british
39570,southern_us
6804,chinese
39573,greek
39574,indian
44825,moroccan
39576,mexican
39577,italian
6810,thai
39579,cajun_creole
39582,filipino
39583,southern_us
43872,irish
39588,italian
39591,italian
39594,southern_us
39599,italian
39604,cajun_creole
6843,french
39613,filipino
6846,mexican
6847,indian
6849,french
6851,vietnamese
6855,moroccan
6856,southern_us
39629,chinese
6871,italian
6873,southern_us
6876,spanish
6880,french
39649,moroccan
39652,italian
39653,vietnamese
6888,mexican
6889,mexican
6895,french
39666,italian
6901,vietnamese
39670,moroccan
39671,southern_us
39679,french
6912,vietnamese
6913,french
6915,italian
39689,japanese
39690,italian
6924,mexican
39694,filipino
6928,italian
39698,mexican
39699,indian
6936,mexican
44847,moroccan
39708,filipino
6942,italian
6947,italian
6948,british
33926,cajun_creole
39720,indian
39723,japanese
39726,chinese
6960,mexican
39736,vietnamese
6976,southern_us
39745,italian
39747,irish
6980,italian
6981,southern_us
6984,southern_us
39755,japanese
39758,southern_us
6995,brazilian
39766,japanese
7000,french
7003,mexican
7007,chinese
7010,indian
39779,japanese
7013,southern_us
39782,french
1169,indian
39787,southern_us
39788,mexican
7025,chinese
7028,korean
7030,filipino
7031,indian
7034,italian
1173,thai
7046,indian
7048,french
7049,mexican
7050,italian
39819,italian
39820,brazilian
39821,indian
39823,mexican
39829,southern_us
7062,southern_us
39833,british
39835,italian
39836,mexican
39841,italian
39843,italian
7078,filipino
23025,filipino
39849,southern_us
7084,italian
39855,vietnamese
39857,italian
39858,chinese
39859,mexican
7092,italian
39864,spanish
39865,southern_us
7098,italian
7099,chinese
7100,italian
7108,jamaican
39883,french
7118,italian
7124,southern_us
7125,italian
39895,mexican
39897,southern_us
7138,italian
6651,southern_us
7140,indian
7141,southern_us
7148,vietnamese
39918,jamaican
7151,mexican
7153,indian
7159,spanish
39931,chinese
39937,filipino
7173,southern_us
39944,greek
39947,french
7182,mexican
39951,italian
7184,greek
39956,spanish
7190,mexican
39960,southern_us
39964,french
39965,southern_us
23045,italian
7201,chinese
7205,italian
39974,southern_us
7207,indian
39978,indian
7211,indian
39983,italian
7216,cajun_creole
39986,cajun_creole
33971,italian
39988,british
7223,chinese
7224,korean
7226,cajun_creole
40004,italian
7237,italian
7239,mexican
40009,mexican
7244,southern_us
7246,cajun_creole
39437,filipino
7249,southern_us
40018,chinese
7252,southern_us
7256,southern_us
40028,italian
7264,italian
7265,irish
40034,southern_us
7268,italian
40039,japanese
40041,french
7274,italian
40043,italian
7278,italian
40052,chinese
40053,indian
7286,indian
38432,italian
7296,mexican
1217,italian
40072,french
12140,indian
40075,italian
40076,mexican
7311,greek
40080,southern_us
7314,korean
7315,french
7316,italian
40086,mexican
40090,mexican
7324,mexican
40093,italian
40095,chinese
7328,mexican
7329,thai
7330,mexican
40100,greek
40101,vietnamese
40103,cajun_creole
7338,mexican
7340,russian
7343,italian
33992,italian
7347,italian
7349,southern_us
40119,italian
12148,korean
40122,chinese
7359,irish
7360,moroccan
40129,filipino
40130,cajun_creole
40131,cajun_creole
7364,italian
7365,jamaican
7368,mexican
7370,indian
40139,russian
7373,mexican
40142,thai
40160,mexican
40161,mexican
7396,cajun_creole
40168,korean
7402,italian
40178,mexican
7415,italian
40190,cajun_creole
40192,chinese
7426,southern_us
7427,chinese
7442,moroccan
40211,mexican
7444,mexican
7445,japanese
40215,mexican
35164,mexican
7452,russian
7457,thai
40227,mexican
40229,mexican
40233,vietnamese
40237,greek
40240,cajun_creole
40242,italian
40246,mexican
40247,japanese
40249,indian
7482,italian
7485,british
40255,filipino
7493,chinese
40265,italian
40268,thai
40269,mexican
7502,italian
7503,mexican
7505,french
7510,british
7513,italian
40285,southern_us
7519,mexican
7524,chinese
40297,japanese
12178,mexican
40303,mexican
7537,indian
40308,cajun_creole
7541,chinese
40317,southern_us
40323,russian
7556,greek
40329,chinese
40333,mexican
40336,italian
40340,mexican
7574,mexican
7576,brazilian
40345,british
40347,indian
40348,mexican
40350,mexican
40352,japanese
40353,italian
7589,mexican
40358,chinese
7592,mexican
7595,korean
7608,italian
7614,southern_us
7617,mexican
7619,italian
7622,southern_us
7626,chinese
40395,thai
40396,greek
40399,italian
7632,moroccan
40404,cajun_creole
40406,french
40408,italian
7641,italian
40411,chinese
40422,italian
7656,mexican
40432,indian
40433,mexican
40437,vietnamese
40440,italian
40442,italian
40444,jamaican
7679,indian
40450,moroccan
7685,southern_us
40454,chinese
40458,japanese
40459,vietnamese
8985,italian
7694,italian
40467,southern_us
7700,southern_us
7701,british
40470,mexican
40471,italian
7704,moroccan
40473,brazilian
40474,italian
7708,italian
7712,southern_us
40483,italian
40489,japanese
40492,mexican
40495,indian
40496,mexican
7742,southern_us
40511,mexican
7747,british
40518,southern_us
40521,japanese
40522,italian
7758,chinese
7761,thai
40539,mexican
40542,chinese
40547,greek
40548,indian
40550,mexican
7784,chinese
7785,italian
40554,southern_us
7788,southern_us
40560,mexican
7794,moroccan
7796,southern_us
7798,italian
7800,mexican
7801,italian
7802,cajun_creole
34069,chinese
7815,mexican
7818,mexican
40597,mexican
40599,indian
7837,thai
40606,italian
7839,jamaican
7841,indian
1307,cajun_creole
7844,italian
7850,indian
40620,indian
7853,italian
40625,vietnamese
40628,mexican
7861,indian
40630,indian
45001,italian
7866,mexican
7867,indian
12234,italian
7872,french
40642,italian
40644,chinese
7877,italian
40648,french
40650,vietnamese
40652,mexican
7887,mexican
7889,cajun_creole
40661,southern_us
40663,british
40670,indian
40672,chinese
40680,mexican
40681,mexican
40683,italian
40684,jamaican
7917,italian
40689,greek
7925,russian
7928,french
7929,italian
7931,indian
34090,mexican
7934,thai
7935,italian
7936,italian
7938,southern_us
1324,french
7946,italian
40715,italian
7949,italian
40719,russian
7952,brazilian
40723,mexican
40730,southern_us
40731,indian
7965,mexican
40737,korean
7977,japanese
39560,greek
40754,italian
7989,italian
7991,chinese
7993,italian
7994,southern_us
8003,moroccan
8005,japanese
8006,filipino
40777,mexican
8010,mexican
8011,southern_us
40781,chinese
8014,italian
40786,mexican
40788,thai
8023,korean
40792,southern_us
40795,filipino
8030,mexican
8034,french
40806,mexican
6802,italian
8046,mexican
40815,italian
40816,mexican
8053,mexican
40826,chinese
8059,mexican
40828,southern_us
48278,southern_us
8063,indian
40835,southern_us
6806,southern_us
40841,mexican
8077,southern_us
40846,italian
40847,italian
8081,mexican
40850,mexican
8084,italian
40853,indian
40854,spanish
40855,italian
8088,mexican
40858,cajun_creole
39578,japanese
8096,indian
12272,italian
8098,japanese
6811,french
40868,irish
8105,southern_us
40878,mexican
8119,french
8120,southern_us
8123,indian
8128,jamaican
8131,italian
40901,mexican
8134,indian
40910,french
8147,korean
8150,cajun_creole
40920,spanish
40922,vietnamese
8157,vietnamese
45051,italian
8164,italian
40933,french
40936,irish
8170,cajun_creole
40945,southern_us
8178,mexican
40951,filipino
8192,greek
40961,cajun_creole
40971,italian
8204,chinese
8205,southern_us
8207,jamaican
40982,italian
40983,cajun_creole
40984,mexican
8218,southern_us
40992,mexican
8225,italian
8227,chinese
40996,italian
8230,italian
8231,southern_us
8235,mexican
8236,irish
41009,indian
41012,mexican
41013,moroccan
41014,southern_us
41015,italian
41018,moroccan
41020,spanish
36282,mexican
34145,mexican
8266,mexican
8267,vietnamese
41036,indian
41038,french
8272,italian
8275,mexican
41045,japanese
8281,mexican
8285,italian
39611,mexican
8292,italian
41067,mexican
8300,italian
41070,spanish
6845,irish
41072,irish
8305,southern_us
41074,cajun_creole
39614,british
8310,mexican
8311,moroccan
8318,italian
41087,mexican
41091,indian
8328,southern_us
12311,italian
8336,mexican
8337,greek
8338,chinese
8341,italian
8344,indian
8345,southern_us
8350,southern_us
8351,mexican
8352,italian
8356,mexican
8362,thai
41136,mexican
41138,indian
41140,italian
8376,irish
41148,greek
8383,southern_us
8394,french
8395,mexican
41165,french
41168,southern_us
34168,french
8403,chinese
41172,italian
8408,filipino
41177,french
8410,mexican
41180,italian
8413,italian
8415,french
8416,cajun_creole
8420,southern_us
8423,russian
41194,moroccan
8427,italian
41200,irish
41203,italian
8436,italian
8438,italian
41207,southern_us
8440,southern_us
8444,chinese
33015,mexican
8448,korean
41217,chinese
41220,french
41226,italian
41230,greek
41232,mexican
41233,mexican
41236,mexican
41237,mexican
8471,irish
8472,italian
41245,chinese
41246,thai
41253,greek
8493,thai
41264,mexican
8497,korean
41269,indian
41270,italian
41274,japanese
41278,cajun_creole
8517,italian
8520,spanish
41289,italian
8523,mexican
41292,cajun_creole
8527,thai
12345,italian
8538,italian
34191,italian
41308,korean
41309,southern_us
8543,british
8552,greek
8553,french
41323,british
41325,thai
8559,southern_us
41329,french
1427,thai
8566,italian
40657,mexican
41339,french
8581,italian
8585,mexican
41356,italian
8591,mexican
41361,mexican
8596,filipino
8599,british
8609,chinese
8610,mexican
41379,mexican
8617,british
8618,french
8619,italian
41392,japanese
45128,indian
41395,mexican
8629,spanish
41400,southern_us
41405,southern_us
41406,southern_us
41409,southern_us
41412,southern_us
41422,french
41425,indian
8658,french
8659,chinese
8662,italian
8666,greek
8668,chinese
12368,southern_us
8676,southern_us
8680,southern_us
8681,italian
41456,chinese
41457,thai
12371,italian
41460,italian
8693,italian
8695,chinese
8702,indian
8704,mexican
41477,mexican
8710,italian
41481,italian
41484,greek
45144,italian
8731,italian
41501,british
8734,italian
8738,italian
41509,southern_us
41515,thai
8749,southern_us
8751,french
8754,thai
41525,mexican
41527,thai
41537,italian
8772,italian
41550,mexican
41554,southern_us
8787,indian
41557,italian
41559,mexican
41562,russian
41563,southern_us
8796,southern_us
1466,thai
8799,french
8806,italian
41576,mexican
41580,italian
8816,chinese
41589,mexican
41592,italian
41593,italian
8826,british
8828,italian
35411,italian
41598,cajun_creole
41599,cajun_creole
8836,french
8838,brazilian
8839,italian
8842,italian
8844,mexican
8845,italian
8846,moroccan
34243,french
8853,moroccan
41622,chinese
8855,southern_us
41625,mexican
41629,chinese
41630,southern_us
41631,southern_us
23323,greek
8869,mexican
41639,italian
41640,french
8873,italian
8874,mexican
8876,mexican
8878,italian
8879,indian
39710,filipino
8888,italian
41659,thai
8893,italian
41662,italian
41665,greek
41667,italian
8903,spanish
1484,mexican
41676,french
8912,brazilian
39715,vietnamese
8918,indian
8919,italian
41691,mexican
8924,italian
41697,mexican
41698,french
41700,indian
41702,thai
8935,mexican
41705,italian
41707,moroccan
8944,mexican
6952,mexican
41715,vietnamese
41719,southern_us
8955,thai
8956,italian
8961,french
8963,french
8965,indian
41735,indian
41741,japanese
8978,indian
8979,moroccan
41748,mexican
41749,italian
41751,mexican
12420,mexican
8986,southern_us
8988,mexican
41762,french
8996,mexican
41765,russian
4206,southern_us
41767,chinese
9000,italian
41769,italian
9005,brazilian
9006,greek
41775,mexican
41776,italian
41779,thai
9015,japanese
41786,greek
9019,mexican
41792,mexican
41793,french
41794,mexican
9028,spanish
9030,italian
9032,italian
9035,chinese
41804,korean
41805,southern_us
41807,french
41811,filipino
9045,indian
9051,indian
9057,mexican
41826,southern_us
9062,italian
41831,mexican
41834,indian
9071,thai
41841,japanese
9075,cajun_creole
41845,greek
9084,italian
9085,jamaican
9086,italian
41859,italian
41864,italian
41865,spanish
9101,greek
12440,italian
9110,indian
39748,cajun_creole
9116,vietnamese
9117,russian
41887,italian
9121,indian
41890,mexican
41891,mexican
41894,moroccan
9128,vietnamese
41899,southern_us
41901,chinese
9134,indian
9136,mexican
41905,british
41906,mexican
41907,southern_us
41910,italian
41911,french
45215,southern_us
9149,italian
41918,thai
41919,spanish
41923,mexican
9156,italian
41930,thai
41932,italian
9166,italian
9169,mexican
41939,moroccan
9177,italian
9178,southern_us
9182,moroccan
41952,indian
9186,french
9188,southern_us
41966,italian
9200,southern_us
9201,indian
41978,italian
9211,french
9212,italian
41984,italian
41988,korean
41992,vietnamese
9228,cajun_creole
9232,italian
9236,british
42005,southern_us
9245,korean
9246,italian
42018,jamaican
42025,cajun_creole
9258,italian
42028,italian
42029,southern_us
42030,italian
42032,jamaican
9266,indian
42035,chinese
9268,italian
9274,mexican
39775,indian
9278,southern_us
42047,mexican
9280,greek
42052,french
42059,italian
42060,greek
42062,italian
45240,mexican
42067,irish
9302,southern_us
9304,korean
42075,mexican
42076,italian
42078,french
9314,mexican
42088,mexican
42090,french
42091,french
9325,italian
42099,french
42103,mexican
9336,thai
42107,thai
42108,southern_us
9341,cajun_creole
42110,thai
9343,italian
42113,greek
42114,italian
9349,japanese
9350,italian
9352,filipino
42121,indian
42123,chinese
42124,southern_us
9358,chinese
42127,southern_us
9361,mexican
42132,filipino
9365,italian
9366,italian
9367,southern_us
42137,russian
42148,italian
42153,french
42163,southern_us
42167,japanese
42169,korean
42172,indian
9407,japanese
9413,mexican
9418,italian
42188,moroccan
9422,mexican
9423,indian
42194,southern_us
42196,italian
9431,cajun_creole
9434,italian
42204,vietnamese
42205,chinese
9438,chinese
9448,indian
42219,mexican
9452,indian
9453,mexican
9455,japanese
9457,cajun_creole
9458,japanese
42228,indian
42229,southern_us
9467,italian
42239,indian
42241,japanese
9476,southern_us
42245,italian
9479,cajun_creole
42251,french
42253,cajun_creole
42257,chinese
42259,thai
9493,mexican
9498,italian
9499,cajun_creole
9500,chinese
42270,vietnamese
9506,italian
42275,mexican
42279,russian
9512,mexican
9513,french
42285,italian
42287,indian
39817,chinese
42297,russian
42299,southern_us
9532,british
9534,italian
42310,french
42311,mexican
9544,italian
42313,mexican
9547,chinese
9549,italian
9550,moroccan
42319,french
9558,french
9561,italian
42330,chinese
42332,british
9565,italian
9567,italian
42336,mexican
9570,indian
42339,southern_us
9573,italian
42343,japanese
9576,italian
42347,filipino
42349,vietnamese
9583,southern_us
9584,chinese
42354,mexican
42361,mexican
42364,indian
9598,jamaican
42367,japanese
42370,italian
42371,chinese
9604,thai
39830,mexican
9606,italian
9607,southern_us
9610,mexican
9613,italian
42384,italian
42385,indian
9619,southern_us
15596,british
9623,japanese
9624,mexican
9628,indian
42397,greek
9630,french
42399,italian
42405,italian
42406,french
9641,moroccan
42412,southern_us
42413,japanese
42417,italian
42420,southern_us
42423,italian
9663,british
9667,spanish
42436,vietnamese
42442,chinese
42443,southern_us
42447,southern_us
9681,greek
9683,italian
42455,japanese
42459,french
9698,french
9699,thai
9701,british
42471,japanese
9704,southern_us
9707,mexican
42478,irish
9715,italian
9719,indian
9720,italian
42491,cajun_creole
9724,thai
42494,italian
9731,moroccan
9735,filipino
9738,italian
9739,chinese
9748,filipino
42521,italian
42522,mexican
42523,mexican
42525,southern_us
9758,mexican
42527,mexican
9764,irish
42533,japanese
9768,japanese
42538,italian
9771,british
42540,indian
9773,italian
42546,japanese
42549,indian
9782,italian
9792,italian
9797,italian
9798,southern_us
9799,mexican
42570,french
42571,italian
9805,chinese
9807,chinese
9809,cajun_creole
9810,french
9811,cajun_creole
9816,mexican
42585,moroccan
43972,mexican
9825,mexican
42599,indian
9837,italian
42608,italian
9847,southern_us
9848,mexican
42619,mexican
42624,filipino
42625,irish
49429,indian
9863,italian
9867,southern_us
9868,french
42639,chinese
9872,italian
42642,moroccan
9875,southern_us
9876,italian
9880,italian
42650,italian
42651,mexican
9885,mexican
42655,thai
42657,moroccan
42662,cajun_creole
9896,cajun_creole
9897,southern_us
42668,french
42669,southern_us
42670,mexican
42673,british
9909,mexican
9910,italian
9911,indian
42680,mexican
9917,french
42686,indian
9921,brazilian
42693,chinese
42695,mexican
9928,italian
42701,chinese
42703,mexican
9937,indian
42706,southern_us
42707,southern_us
42710,indian
9943,irish
42713,italian
9951,french
9961,chinese
42731,filipino
9968,thai
9969,italian
9970,mexican
9976,moroccan
42745,mexican
9979,indian
42748,indian
9982,japanese
9985,mexican
42754,southern_us
9988,mexican
42759,italian
9995,spanish
42765,cajun_creole
10002,cajun_creole
42772,greek
10005,chinese
10010,mexican
42784,southern_us
10019,jamaican
10021,indian
42791,vietnamese
42792,french
10026,italian
42795,mexican
10030,thai
42799,french
42802,mexican
42803,italian
10036,vietnamese
42808,indian
10048,greek
10050,indian
10052,french
42823,italian
10056,italian
10057,moroccan
42827,cajun_creole
42828,brazilian
10066,mexican
39907,italian
10068,french
10069,spanish
42838,italian
10071,italian
10072,italian
42841,russian
10077,brazilian
42846,indian
42847,mexican
10080,italian
10084,southern_us
42855,vietnamese
42857,indian
10093,russian
10095,brazilian
10096,southern_us
10097,french
42866,italian
10099,italian
42870,korean
42872,mexican
42877,cajun_creole
10110,italian
42882,jamaican
10117,mexican
10118,japanese
42888,mexican
10128,italian
42898,french
10138,cajun_creole
42909,italian
10143,french
10147,spanish
10148,italian
10157,mexican
10158,irish
10159,thai
10162,thai
42932,mexican
10166,mexican
10170,italian
10171,southern_us
42940,italian
42942,italian
10180,mexican
10181,mexican
10185,indian
42955,french
42956,chinese
42957,mexican
10195,chinese
10196,southern_us
42965,italian
42969,indian
10202,italian
42971,italian
10206,indian
10209,italian
7163,mexican
10212,southern_us
10213,japanese
42983,japanese
42985,spanish
42986,indian
42988,filipino
10230,southern_us
43002,greek
43012,italian
10245,mexican
16708,mexican
43018,indian
43019,mexican
10255,french
43027,southern_us
10261,cajun_creole
43031,jamaican
43037,chinese
10270,spanish
43045,thai
10279,brazilian
10280,chinese
10282,mexican
43052,thai
43054,italian
43057,spanish
43063,italian
10296,mexican
10299,french
10300,italian
43069,brazilian
10308,french
10309,thai
45409,mexican
10314,british
43084,spanish
10317,vietnamese
43086,indian
10319,greek
10321,mexican
43090,mexican
43093,french
10326,thai
43095,mexican
10328,indian
43100,mexican
10334,southern_us
43106,southern_us
10340,italian
43115,italian
43121,cajun_creole
10358,french
10361,italian
43132,mexican
10369,vietnamese
43142,mexican
10375,spanish
43145,italian
43147,indian
10380,mexican
10383,korean
10388,korean
10393,mexican
10396,cajun_creole
10399,chinese
10401,chinese
43172,chinese
10405,mexican
10408,mexican
12349,mexican
10421,vietnamese
10427,filipino
10429,japanese
10431,french
10438,french
10439,french
34508,italian
43213,mexican
10446,southern_us
10448,italian
10451,thai
10457,irish
10458,french
43229,cajun_creole
43230,greek
10467,indian
43237,mexican
43238,british
10471,chinese
10474,italian
10475,italian
10476,mexican
10478,vietnamese
10483,southern_us
10485,southern_us
10489,mexican
43260,chinese
43265,italian
10499,chinese
10502,french
10503,southern_us
10505,chinese
10509,cajun_creole
10510,chinese
10514,italian
43283,chinese
43293,italian
43296,indian
43301,mexican
10543,italian
10545,korean
43318,greek
43320,italian
10553,italian
34527,mexican
10556,mexican
43325,mexican
10560,indian
10562,french
10565,cajun_creole
10567,mexican
45452,japanese
10572,cajun_creole
43341,mexican
43350,indian
43351,french
43352,southern_us
43354,cajun_creole
43360,indian
10594,chinese
10600,southern_us
10602,southern_us
10606,southern_us
43377,cajun_creole
10616,italian
10618,brazilian
43388,mexican
10629,mexican
10631,indian
10632,mexican
43401,spanish
43403,french
43407,moroccan
10640,korean
12696,southern_us
10646,mexican
10647,thai
10649,indian
10650,greek
43422,indian
43425,thai
43428,italian
10665,jamaican
43438,brazilian
10675,mexican
10678,mexican
43452,moroccan
10685,mexican
43454,cajun_creole
10691,indian
43462,spanish
43463,italian
10703,chinese
10709,mexican
43481,russian
43482,indian
10717,italian
43488,italian
43491,chinese
10724,indian
43495,mexican
43500,irish
10733,thai
10734,indian
43503,southern_us
10738,british
10740,italian
10743,greek
10744,chinese
43513,southern_us
37606,italian
10749,chinese
43518,southern_us
43525,british
43531,jamaican
43533,korean
43534,british
10767,japanese
10768,mexican
10774,irish
43549,southern_us
43553,italian
43562,thai
43563,italian
10800,greek
43570,vietnamese
43574,southern_us
1801,mexican
10810,italian
43585,southern_us
10819,chinese
43589,british
43592,mexican
43594,mexican
10841,spanish
43610,filipino
10843,russian
43615,spanish
10848,italian
43617,chinese
10852,southern_us
43621,french
10856,mexican
10859,italian
43628,italian
10861,mexican
10863,italian
10865,french
10871,brazilian
10875,chinese
9091,french
10878,spanish
10879,japanese
10882,japanese
43660,spanish
37461,indian
10896,mexican
43666,moroccan
43668,french
43675,french
43676,filipino
43678,cajun_creole
10911,mexican
10922,southern_us
43697,mexican
10933,korean
10935,cajun_creole
10939,southern_us
43708,indian
10942,chinese
10943,vietnamese
43715,japanese
43716,spanish
10950,italian
43722,italian
10955,greek
10961,japanese
10964,thai
45518,italian
10967,korean
10968,mexican
43738,spanish
43739,indian
10974,southern_us
10980,mexican
10983,japanese
43757,mexican
43758,spanish
10993,thai
10994,chinese
43764,french
45524,indian
11006,thai
43778,italian
11011,italian
11014,mexican
43783,italian
11016,southern_us
43785,chinese
11018,japanese
43787,chinese
43791,italian
43792,french
43796,indian
43807,thai
11040,irish
11041,brazilian
11045,french
11046,southern_us
43815,french
11053,japanese
43822,french
45533,mexican
11056,mexican
43827,mexican
11061,southern_us
11062,southern_us
43833,chinese
43836,british
11071,italian
11072,chinese
43841,french
11076,italian
43848,vietnamese
11081,indian
11083,mexican
12770,italian
1848,cajun_creole
11095,chinese
11098,chinese
11102,french
43871,greek
11104,mexican
43874,mexican
43875,chinese
43877,french
43879,mexican
11112,mexican
43889,italian
11125,italian
11126,southern_us
43897,japanese
11132,italian
11134,mexican
43903,mexican
11136,mexican
43906,french
43908,cajun_creole
43909,greek
43910,italian
43911,cajun_creole
11145,southern_us
43915,mexican
43916,cajun_creole
11150,mexican
11151,cajun_creole
11153,mexican
11154,indian
43924,chinese
11162,southern_us
43932,southern_us
11165,mexican
11173,indian
43947,chinese
11183,indian
43956,mexican
11191,indian
11194,indian
11196,indian
11197,greek
11201,mexican
11204,italian
11208,indian
43979,indian
11213,mexican
11215,chinese
11216,greek
11217,chinese
11218,french
43987,moroccan
11223,mexican
43992,chinese
18255,french
44004,southern_us
11239,korean
44010,indian
11244,french
44013,mexican
44022,mexican
11258,chinese
44030,southern_us
44031,jamaican
11265,french
44037,italian
44038,italian
44040,cajun_creole
44041,french
11275,french
11278,cajun_creole
44048,italian
44052,italian
11288,southern_us
44059,irish
11292,french
